name,material_type,core_size_nm,zeta_potential_mv,surface_area_m2g,coating,source_type,doi,ic50,ec50,pec50,cell_line,exposure_time_h
NM-113 Zinc Oxide,Zinc Oxide,,,,,nanoreg_mined,,28.17,,4.5502131530142265,EU FP7 project NanoValid. Developing Reference Methods for Nanomaterials - MTS cell viability assay   ,
NM-113 Zinc Oxide,Zinc Oxide,,,,,nanoreg_mined,,3.99,,5.399027104313252,EU FP7 project NanoValid. Developing Reference Methods for Nanomaterials - MTS cell viability assay   ,
NM-113 Zinc Oxide,Zinc Oxide,,,,,nanoreg_mined,,25.97,,4.585528050370697,EU FP7 project NanoValid. Developing Reference Methods for Nanomaterials - MTS cell viability assay   ,
NM-113 Zinc Oxide,Zinc Oxide,,,,,nanoreg_mined,,3.29,,5.482804102050026,EU FP7 project NanoValid. Developing Reference Methods for Nanomaterials - MTS cell viability assay   ,
NM-100 TiO2 50-150 nm,Titanium Dioxide,150.0,-25.3,,,nanoreg_mined,,,,,,
NM-100 TiO2 50-150 nm,Titanium Dioxide,150.0,,,,nanoreg_mined,,,8.497826518,5.070692139220187,OECD 201,
NM-100 TiO2 50-150 nm,Titanium Dioxide,150.0,,,,nanoreg_mined,,,9.867094358,5.005810718664736,OECD 201,
NM-100 TiO2 50-150 nm,Titanium Dioxide,150.0,,,,nanoreg_mined,,,11.45699435,4.940929301078655,OECD 201,
NM-101 TiO2 6 nm,Titanium Dioxide,6.0,-26.6,,,nanoreg_mined,,,,,,
NM-101 TiO2 6 nm,Titanium Dioxide,6.0,,,,nanoreg_mined,,,0.608193121,6.215958496274485,EC_ALGAETOX_SECTION,
NM-101 TiO2 6 nm,Titanium Dioxide,6.0,,,,nanoreg_mined,,,1.686207066,5.77308909513274,EC_ALGAETOX_SECTION,
NM-101 TiO2 6 nm,Titanium Dioxide,6.0,,,,nanoreg_mined,,,4.674985681,5.330219714988727,EC_ALGAETOX_SECTION,
NM-102 TiO2 anatase 21-22 nm,Titanium Dioxide,22.0,-20.5,,,nanoreg_mined,,,,,,
NM-102 TiO2 anatase 21-22 nm,Titanium Dioxide,22.0,,,,nanoreg_mined,,,1.090526243,5.962363878867533,EC_ALGAETOX_SECTION,
NM-102 TiO2 anatase 21-22 nm,Titanium Dioxide,22.0,,,,nanoreg_mined,,,2.614004772,5.582693623927863,EC_ALGAETOX_SECTION,
NM-102 TiO2 anatase 21-22 nm,Titanium Dioxide,22.0,,,,nanoreg_mined,,,6.265801216,5.203023387329147,EC_ALGAETOX_SECTION,
Unknown Nanomaterial,Nanomaterial,,,,,nanoreg_mined,,,1.44063017,5.841447494371686,EC_ALGAETOX_SECTION,
Unknown Nanomaterial,Nanomaterial,,,,,nanoreg_mined,,,6.098501563,5.214776860540402,EC_ALGAETOX_SECTION,
Unknown Nanomaterial,Nanomaterial,,,,,nanoreg_mined,,,25.81628481,4.588106256361159,EC_ALGAETOX_SECTION,
Unknown Nanomaterial,Nanomaterial,,-3.78,,,nanoreg_mined,,,,,,
NM-104 TiO2,Titanium Dioxide,,,,,nanoreg_mined,,,2.14045156,5.66949459612341,EC_ALGAETOX_SECTION,
NM-104 TiO2,Titanium Dioxide,,,,,nanoreg_mined,,,8.615050921,5.064742151223038,EC_ALGAETOX_SECTION,
NM-104 TiO2,Titanium Dioxide,,,,,nanoreg_mined,,,34.67450459,4.459989735167908,EC_ALGAETOX_SECTION,
NM-104 TiO2,Titanium Dioxide,,-3.82,,,nanoreg_mined,,,,,,
Unknown Nanomaterial,Nanomaterial,,-17.9,,,nanoreg_mined,,,,,,
Unknown Nanomaterial,Nanomaterial,,,,,nanoreg_mined,,,0.929738775,6.031639056297828,OECD 201,
Unknown Nanomaterial,Nanomaterial,,,,,nanoreg_mined,,,2.212133066,5.655188752552066,OECD 201,
Unknown Nanomaterial,Nanomaterial,,,,,nanoreg_mined,,,5.263341308,5.278738466696592,OECD 201,
"NM-110 Zinc Oxide, uncoated",Zinc Oxide,,-20.17,,,nanoreg_mined,,,,,,
"NM-110 Zinc Oxide, uncoated",Zinc Oxide,,,,,nanoreg_mined,,,0.078980737,7.102478818009708,OECD 201,
"NM-110 Zinc Oxide, uncoated",Zinc Oxide,,,,,nanoreg_mined,,,0.101035976,6.995523958927349,OECD 201,
"NM-110 Zinc Oxide, uncoated",Zinc Oxide,,,,,nanoreg_mined,,,0.129250102,6.888569105502726,OECD 201,
NM-200 Synthetic Amorphous Silica PR-A-02,Silicon Dioxide,,,,,nanoreg_mined,,,5.649069362,5.2480230927536855,OECD 201,
NM-200 Synthetic Amorphous Silica PR-A-02,Silicon Dioxide,,,,,nanoreg_mined,,,7.896433022,5.102569043987269,OECD 201,
NM-200 Synthetic Amorphous Silica PR-A-02,Silicon Dioxide,,,,,nanoreg_mined,,,11.03786296,4.957115002197305,OECD 201,
NM-200 Synthetic Amorphous Silica PR-A-02,Silicon Dioxide,,-29.1,,,nanoreg_mined,,,,,,
NM-201 Synthetic Amorphous Silica PR-B-01,Silicon Dioxide,,,,,nanoreg_mined,,,6.788312054,5.168238201679163,EC_ALGAETOX_SECTION,
NM-201 Synthetic Amorphous Silica PR-B-01,Silicon Dioxide,,,,,nanoreg_mined,,,15.12753555,4.820231817793935,EC_ALGAETOX_SECTION,
NM-201 Synthetic Amorphous Silica PR-B-01,Silicon Dioxide,,,,,nanoreg_mined,,,33.71122619,4.47222545044949,EC_ALGAETOX_SECTION,
NM-201 Synthetic Amorphous Silica PR-B-01,Silicon Dioxide,,-28.8,,,nanoreg_mined,,,,,,
NM-202 Synthetic Amorphous Silica PY-AB-03,Silicon Dioxide,,,,,nanoreg_mined,,,2.323859056,5.633790215807385,OECD 201,
NM-202 Synthetic Amorphous Silica PY-AB-03,Silicon Dioxide,,,,,nanoreg_mined,,,3.815662404,5.418430057072175,OECD 201,
NM-202 Synthetic Amorphous Silica PY-AB-03,Silicon Dioxide,,,,,nanoreg_mined,,,6.265130064,5.203069908629741,OECD 201,
NM-202 Synthetic Amorphous Silica PY-AB-03,Silicon Dioxide,,-27.9,,,nanoreg_mined,,,,,,
NM-203 Synthetic Amorphous Silica PY-A-04,Silicon Dioxide,,,,,nanoreg_mined,,,3.2615647,5.486574001910993,OECD 201,
NM-203 Synthetic Amorphous Silica PY-A-04,Silicon Dioxide,,,,,nanoreg_mined,,,5.590228951,5.252570404972298,OECD 201,
NM-203 Synthetic Amorphous Silica PY-A-04,Silicon Dioxide,,,,,nanoreg_mined,,,9.581492875,5.018566819015074,OECD 201,
NM-203 Synthetic Amorphous Silica PY-A-04,Silicon Dioxide,,-30.33,,,nanoreg_mined,,,,,,
NM-204 Synthetic Amorphous Silica PR-A-05,Silicon Dioxide,,,,,nanoreg_mined,,,3.568459644,5.4475192103508565,OECD 201,
NM-204 Synthetic Amorphous Silica PR-A-05,Silicon Dioxide,,,,,nanoreg_mined,,,8.730313432,5.058970164158746,OECD 201,
NM-204 Synthetic Amorphous Silica PR-A-05,Silicon Dioxide,,,,,nanoreg_mined,,,21.35889908,4.670421136278452,OECD 201,
NM-204 Synthetic Amorphous Silica PR-A-05,Silicon Dioxide,,-32.3,,,nanoreg_mined,,,,,,
NM-400 MWCNT 13.6 nm,Multi-Walled Carbon Nanotube,13.6,-22.7,,,nanoreg_mined,,,,,,
NM-400 MWCNT 13.6 nm,Multi-Walled Carbon Nanotube,13.6,,,,nanoreg_mined,,,2.180078549,5.66152785832994,OECD 201,
NM-400 MWCNT 13.6 nm,Multi-Walled Carbon Nanotube,13.6,,,,nanoreg_mined,,,2.381041421,5.623233049469011,OECD 201,
NM-400 MWCNT 13.6 nm,Multi-Walled Carbon Nanotube,13.6,,,,nanoreg_mined,,,2.600529337,5.5849382425138945,OECD 201,
NM-401 MWCNT 64.2 nm,Multi-Walled Carbon Nanotube,64.2,,,,nanoreg_mined,,,10.0,5.0,OECD 201,
NM-402 MWCNT 12.7 nm,Multi-Walled Carbon Nanotube,12.7,,,,nanoreg_mined,,,0.965907865,6.015064297632564,EC_ALGAETOX_SECTION,
NM-402 MWCNT 12.7 nm,Multi-Walled Carbon Nanotube,12.7,,,,nanoreg_mined,,,1.249201745,5.9033674177789015,EC_ALGAETOX_SECTION,
NM-402 MWCNT 12.7 nm,Multi-Walled Carbon Nanotube,12.7,,,,nanoreg_mined,,,1.615583678,5.79167054309201,EC_ALGAETOX_SECTION,
NM-402 MWCNT 12.7 nm,Multi-Walled Carbon Nanotube,12.7,-5.42,,,nanoreg_mined,,,,,,
NM-403 MWCNT 12 nm,Multi-Walled Carbon Nanotube,12.0,,,,nanoreg_mined,,,0.966860261,6.01463628937301,OECD 201,
NM-403 MWCNT 12 nm,Multi-Walled Carbon Nanotube,12.0,,,,nanoreg_mined,,,1.24933936,5.903319577513182,OECD 201,
NM-403 MWCNT 12 nm,Multi-Walled Carbon Nanotube,12.0,,,,nanoreg_mined,,,1.614347886,5.79200287067353,OECD 201,
NM-403 MWCNT 12 nm,Multi-Walled Carbon Nanotube,12.0,-21.9,,,nanoreg_mined,,,,,,
NM-100 TiO2 50-150 nm,Titanium Dioxide,150.0,,,,nanoreg_mined,,,100.0,4.0,EC_DAPHNIATOX_SECTION,
NM-100 TiO2 50-150 nm,Titanium Dioxide,150.0,-40.5,,,nanoreg_mined,,,,,,
NM-101 TiO2 6 nm,Titanium Dioxide,6.0,,,,nanoreg_mined,,,14.8,4.8297382846050425,OECD 202,
NM-101 TiO2 6 nm,Titanium Dioxide,6.0,,,,nanoreg_mined,,,24.06,4.618704376996174,OECD 202,
NM-101 TiO2 6 nm,Titanium Dioxide,6.0,,,,nanoreg_mined,,,39.12,4.407601153884436,OECD 202,
NM-101 TiO2 6 nm,Titanium Dioxide,6.0,-38.8,,,nanoreg_mined,,,,,,
NM-102 TiO2 anatase 21-22 nm,Titanium Dioxide,22.0,-27.6,,,nanoreg_mined,,,,,,
NM-102 TiO2 anatase 21-22 nm,Titanium Dioxide,22.0,,,,nanoreg_mined,,,100.0,4.0,OECD 202,
Unknown Nanomaterial,Nanomaterial,,27.6,,,nanoreg_mined,,,,,,
Unknown Nanomaterial,Nanomaterial,,,,,nanoreg_mined,,,100.0,4.0,OECD 202,
NM-104 TiO2,Titanium Dioxide,,,,,nanoreg_mined,,,100.0,4.0,EC_DAPHNIATOX_SECTION,
NM-104 TiO2,Titanium Dioxide,,14.4,,,nanoreg_mined,,,,,,
Unknown Nanomaterial,Nanomaterial,,16.7,,,nanoreg_mined,,,,,,
Unknown Nanomaterial,Nanomaterial,,,,,nanoreg_mined,,,100.0,4.0,EC_DAPHNIATOX_SECTION,
"NM-110 Zinc Oxide, uncoated",Zinc Oxide,,21.5,,,nanoreg_mined,,,,,,
"NM-110 Zinc Oxide, uncoated",Zinc Oxide,,,,,nanoreg_mined,,,9.43,5.0254883072626715,OECD 202,
"NM-110 Zinc Oxide, uncoated",Zinc Oxide,,,,,nanoreg_mined,,,14.58,4.836242476018044,OECD 202,
"NM-110 Zinc Oxide, uncoated",Zinc Oxide,,,,,nanoreg_mined,,,22.48,4.648203693102976,OECD 202,
NM-200 Synthetic Amorphous Silica PR-A-02,Silicon Dioxide,,-47.7,,,nanoreg_mined,,,,,,
NM-200 Synthetic Amorphous Silica PR-A-02,Silicon Dioxide,,,,,nanoreg_mined,,,100.0,4.0,OECD 202,
NM-201 Synthetic Amorphous Silica PR-B-01,Silicon Dioxide,,,,,nanoreg_mined,,,84.22,4.0745847629157534,OECD 202,
NM-201 Synthetic Amorphous Silica PR-B-01,Silicon Dioxide,,,,,nanoreg_mined,,,100.0,4.0,OECD 202,
NM-201 Synthetic Amorphous Silica PR-B-01,Silicon Dioxide,,-49.0,,,nanoreg_mined,,,,,,
NM-202 Synthetic Amorphous Silica PY-AB-03,Silicon Dioxide,,-45.4,,,nanoreg_mined,,,,,,
NM-202 Synthetic Amorphous Silica PY-AB-03,Silicon Dioxide,,,,,nanoreg_mined,,,100.0,4.0,OECD 202,
NM-203 Synthetic Amorphous Silica PY-A-04,Silicon Dioxide,,-42.5,,,nanoreg_mined,,,,,,
NM-203 Synthetic Amorphous Silica PY-A-04,Silicon Dioxide,,,,,nanoreg_mined,,,100.0,4.0,EC_DAPHNIATOX_SECTION,
NM-204 Synthetic Amorphous Silica PR-A-05,Silicon Dioxide,,-45.7,,,nanoreg_mined,,,,,,
NM-204 Synthetic Amorphous Silica PR-A-05,Silicon Dioxide,,,,,nanoreg_mined,,,100.0,4.0,OECD 202,
NM-400 MWCNT 13.6 nm,Multi-Walled Carbon Nanotube,13.6,,,,nanoreg_mined,,,86.65,4.062231432950064,OECD 202,
NM-400 MWCNT 13.6 nm,Multi-Walled Carbon Nanotube,13.6,,,,nanoreg_mined,,,98.55,4.0063433713845376,OECD 202,
NM-400 MWCNT 13.6 nm,Multi-Walled Carbon Nanotube,13.6,,,,nanoreg_mined,,,100.0,4.0,OECD 202,
NM-400 MWCNT 13.6 nm,Multi-Walled Carbon Nanotube,13.6,-3.31,,,nanoreg_mined,,,,,,
NM-401 MWCNT 64.2 nm,Multi-Walled Carbon Nanotube,64.2,,,,nanoreg_mined,,,100.0,4.0,OECD 202,
NM-402 MWCNT 12.7 nm,Multi-Walled Carbon Nanotube,12.7,,,,nanoreg_mined,,,36.73,4.434979071654706,OECD 202,
NM-402 MWCNT 12.7 nm,Multi-Walled Carbon Nanotube,12.7,,,,nanoreg_mined,,,65.63,4.182897595743077,OECD 202,
NM-402 MWCNT 12.7 nm,Multi-Walled Carbon Nanotube,12.7,,,,nanoreg_mined,,,100.0,4.0,OECD 202,
NM-402 MWCNT 12.7 nm,Multi-Walled Carbon Nanotube,12.7,-8.1,,,nanoreg_mined,,,,,,
NM-403 MWCNT 12 nm,Multi-Walled Carbon Nanotube,12.0,2.29,,,nanoreg_mined,,,,,,
NM-403 MWCNT 12 nm,Multi-Walled Carbon Nanotube,12.0,,,,nanoreg_mined,,,10.26,4.988852639224203,OECD 202,
NM-403 MWCNT 12 nm,Multi-Walled Carbon Nanotube,12.0,,,,nanoreg_mined,,,65.33,4.184887341810187,OECD 202,
NM-403 MWCNT 12 nm,Multi-Walled Carbon Nanotube,12.0,,,,nanoreg_mined,,,100.0,4.0,OECD 202,
NM-100 TiO2 50-150 nm,Titanium Dioxide,150.0,-18.883333333333333,,,nanoreg_mined,,,,,,
NM-100 TiO2 50-150 nm,Titanium Dioxide,150.0,,,,nanoreg_mined,,,100.0,4.0,OECD 202,
NM-101 TiO2 6 nm,Titanium Dioxide,6.0,-46.583333333333336,,,nanoreg_mined,,,,,,
NM-101 TiO2 6 nm,Titanium Dioxide,6.0,,,,nanoreg_mined,,,100.0,4.0,OECD 202,
NM-102 TiO2 anatase 21-22 nm,Titanium Dioxide,22.0,,,,nanoreg_mined,,,100.0,4.0,EC_DAPHNIATOX_SECTION,
NM-102 TiO2 anatase 21-22 nm,Titanium Dioxide,22.0,-16.283333333333335,,,nanoreg_mined,,,,,,
Unknown Nanomaterial,Nanomaterial,,-14.25,,,nanoreg_mined,,,,,,
NM-104 TiO2,Titanium Dioxide,,,,,nanoreg_mined,,,100.0,4.0,OECD 202,
NM-104 TiO2,Titanium Dioxide,,-15.033333333333333,,,nanoreg_mined,,,,,,
Unknown Nanomaterial,Nanomaterial,,-14.333333333333334,,,nanoreg_mined,,,,,,
"NM-110 Zinc Oxide, uncoated",Zinc Oxide,,,,,nanoreg_mined,,,0.45,6.346787486224656,EC_DAPHNIATOX_SECTION,
"NM-110 Zinc Oxide, uncoated",Zinc Oxide,,,,,nanoreg_mined,,,2.34,5.6307841425898575,EC_DAPHNIATOX_SECTION,
"NM-110 Zinc Oxide, uncoated",Zinc Oxide,,,,,nanoreg_mined,,,11.96,4.922268820347608,EC_DAPHNIATOX_SECTION,
"NM-110 Zinc Oxide, uncoated",Zinc Oxide,,-23.866666666666664,,,nanoreg_mined,,,,,,
Unknown Nanomaterial,Nanomaterial,,-16.633333333333333,,,nanoreg_mined,,,,,,
Unknown Nanomaterial,Nanomaterial,,,,,nanoreg_mined,,,3.78,5.422508200162775,EC_DAPHNIATOX_SECTION,
Unknown Nanomaterial,Nanomaterial,,,,,nanoreg_mined,,,10.17,4.992679047077256,EC_DAPHNIATOX_SECTION,
Unknown Nanomaterial,Nanomaterial,,,,,nanoreg_mined,,,27.34,4.563201489768197,EC_DAPHNIATOX_SECTION,
NM-200 Synthetic Amorphous Silica PR-A-02,Silicon Dioxide,,-17.266666666666666,,,nanoreg_mined,,,,,,
NM-201 Synthetic Amorphous Silica PR-B-01,Silicon Dioxide,,-19.599999999999998,,,nanoreg_mined,,,,,,
NM-202 Synthetic Amorphous Silica PY-AB-03,Silicon Dioxide,,-13.883333333333333,,,nanoreg_mined,,,,,,
NM-203 Synthetic Amorphous Silica PY-A-04,Silicon Dioxide,,-16.916666666666668,,,nanoreg_mined,,,,,,
NM-203 Synthetic Amorphous Silica PY-A-04,Silicon Dioxide,,,,,nanoreg_mined,,,100.0,4.0,OECD 202,
NM-204 Synthetic Amorphous Silica PR-A-05,Silicon Dioxide,,-17.666666666666668,,,nanoreg_mined,,,,,,
NM-400 MWCNT 13.6 nm,Multi-Walled Carbon Nanotube,13.6,-16.6,,,nanoreg_mined,,,,,,
NM-400 MWCNT 13.6 nm,Multi-Walled Carbon Nanotube,13.6,,,,nanoreg_mined,,,200.0,3.6989700043360187,OECD 202,
NM-401 MWCNT 64.2 nm,Multi-Walled Carbon Nanotube,64.2,,,,nanoreg_mined,,,41.8,4.3788237182249645,OECD 202,
NM-401 MWCNT 64.2 nm,Multi-Walled Carbon Nanotube,64.2,,,,nanoreg_mined,,,78.8,4.103473782510445,OECD 202,
NM-401 MWCNT 64.2 nm,Multi-Walled Carbon Nanotube,64.2,-20.05,,,nanoreg_mined,,,,,,
NM-402 MWCNT 12.7 nm,Multi-Walled Carbon Nanotube,12.7,-12.9,,,nanoreg_mined,,,,,,
NM-402 MWCNT 12.7 nm,Multi-Walled Carbon Nanotube,12.7,,,,nanoreg_mined,,,46.1,4.336299074610352,EC_DAPHNIATOX_SECTION,
NM-402 MWCNT 12.7 nm,Multi-Walled Carbon Nanotube,12.7,,,,nanoreg_mined,,,82.3,4.08460016478773,EC_DAPHNIATOX_SECTION,
NM-402 MWCNT 12.7 nm,Multi-Walled Carbon Nanotube,12.7,,,,nanoreg_mined,,,100.0,4.0,EC_DAPHNIATOX_SECTION,
NM-403 MWCNT 12 nm,Multi-Walled Carbon Nanotube,12.0,,,,nanoreg_mined,,,200.0,3.6989700043360187,EC_DAPHNIATOX_SECTION,
NM-403 MWCNT 12 nm,Multi-Walled Carbon Nanotube,12.0,,,,nanoreg_mined,,,100.0,4.0,EC_DAPHNIATOX_SECTION,
NM-403 MWCNT 12 nm,Multi-Walled Carbon Nanotube,12.0,-16.6,,,nanoreg_mined,,,,,,
"JRCNM10200a Titanium dioxide, anatase",Titanium Dioxide,,,,,nanoreg_mined,,,256.0,3.5917600346881504,EC_FISHTOX_SECTION,
"JRCNM10200a Titanium dioxide, anatase",Titanium Dioxide,,,,,nanoreg_mined,,256.0,256.0,3.5917600346881504,EC_FISHTOX_SECTION,
NM-101 TiO2 6 nm,Titanium Dioxide,6.0,,,,nanoreg_mined,,,256.0,3.5917600346881504,Lysosomal integrity Neutral Red,
NM-101 TiO2 6 nm,Titanium Dioxide,6.0,,,,nanoreg_mined,,256.0,256.0,3.5917600346881504,Lysosomal integrity Neutral Red,
Unknown Nanomaterial,Nanomaterial,,,,,nanoreg_mined,,,256.0,3.5917600346881504,EC_FISHTOX_SECTION,
Unknown Nanomaterial,Nanomaterial,,,,,nanoreg_mined,,256.0,256.0,3.5917600346881504,EC_FISHTOX_SECTION,
NM-104 TiO2,Titanium Dioxide,,,,,nanoreg_mined,,,256.0,3.5917600346881504,EC_FISHTOX_SECTION,
NM-104 TiO2,Titanium Dioxide,,,,,nanoreg_mined,,256.0,256.0,3.5917600346881504,EC_FISHTOX_SECTION,
Unknown Nanomaterial,Nanomaterial,,,,,nanoreg_mined,,,256.0,3.5917600346881504,Lysosomal integrity Neutral Red,
Unknown Nanomaterial,Nanomaterial,,,,,nanoreg_mined,,256.0,256.0,3.5917600346881504,Lysosomal integrity Neutral Red,
"NM-110 Zinc Oxide, uncoated",Zinc Oxide,,,,,nanoreg_mined,,,17.931289449288656,4.746388478950071,EC_FISHTOX_SECTION,
"NM-110 Zinc Oxide, uncoated",Zinc Oxide,,,,,nanoreg_mined,,,11.448368849109283,4.9412563867122685,EC_FISHTOX_SECTION,
"NM-110 Zinc Oxide, uncoated",Zinc Oxide,,,,,nanoreg_mined,,28.085322782926983,28.085322782926983,4.551520580438774,EC_FISHTOX_SECTION,
Unknown Nanomaterial,Nanomaterial,,,,,nanoreg_mined,,,13.294767015464442,4.876319269072147,EC_FISHTOX_SECTION,
Unknown Nanomaterial,Nanomaterial,,,,,nanoreg_mined,,,7.467694475976868,5.126813458547223,EC_FISHTOX_SECTION,
Unknown Nanomaterial,Nanomaterial,,,,,nanoreg_mined,,23.668727439824668,23.668727439824668,4.625825091488701,EC_FISHTOX_SECTION,
NM-112 Zinc Oxide,Zinc Oxide,,,,,nanoreg_mined,,,16.0,4.795880017344075,EC_FISHTOX_SECTION,
NM-112 Zinc Oxide,Zinc Oxide,,,,,nanoreg_mined,,,11.0,4.958607314841775,EC_FISHTOX_SECTION,
NM-112 Zinc Oxide,Zinc Oxide,,,,,nanoreg_mined,,23.0,23.0,4.638272163982407,EC_FISHTOX_SECTION,
NM-113 Zinc Oxide,Zinc Oxide,,,,,nanoreg_mined,,,17.0,4.769551078621726,EC_FISHTOX_SECTION,
NM-113 Zinc Oxide,Zinc Oxide,,,,,nanoreg_mined,,,8.0,5.096910013008056,EC_FISHTOX_SECTION,
NM-113 Zinc Oxide,Zinc Oxide,,,,,nanoreg_mined,,38.0,38.0,4.42021640338319,EC_FISHTOX_SECTION,
NM-200 Synthetic Amorphous Silica PR-A-02,Silicon Dioxide,,,,,nanoreg_mined,,,83.57901118344405,4.077902771265068,EC_FISHTOX_SECTION,
NM-200 Synthetic Amorphous Silica PR-A-02,Silicon Dioxide,,,,,nanoreg_mined,,,56.5920199128549,4.247244804715472,EC_FISHTOX_SECTION,
NM-200 Synthetic Amorphous Silica PR-A-02,Silicon Dioxide,,,,,nanoreg_mined,,123.43526511075356,123.43526511075356,3.9085607458537823,EC_FISHTOX_SECTION,
NM-201 Synthetic Amorphous Silica PR-B-01,Silicon Dioxide,,,,,nanoreg_mined,,,82.57742086517491,4.083138685538751,Lysosomal integrity Neutral Red,
NM-201 Synthetic Amorphous Silica PR-B-01,Silicon Dioxide,,,,,nanoreg_mined,,,57.03042717545811,4.2438933754033314,Lysosomal integrity Neutral Red,
NM-201 Synthetic Amorphous Silica PR-B-01,Silicon Dioxide,,,,,nanoreg_mined,,119.56828406598626,119.56828406598626,3.922384003305625,Lysosomal integrity Neutral Red,
NM-202 Synthetic Amorphous Silica PY-AB-03,Silicon Dioxide,,,,,nanoreg_mined,,,256.0,3.5917600346881504,Lysosomal integrity Neutral Red,
NM-202 Synthetic Amorphous Silica PY-AB-03,Silicon Dioxide,,,,,nanoreg_mined,,,139.45441127326097,3.855567743417762,Lysosomal integrity Neutral Red,
NM-202 Synthetic Amorphous Silica PY-AB-03,Silicon Dioxide,,,,,nanoreg_mined,,256.0,256.0,3.5917600346881504,Lysosomal integrity Neutral Red,
"Silicon dioxide, Synthetic Amorphous, thermal",Nanomaterial,,,,,nanoreg_mined,,,167.76539251575647,3.775297622706056,Lysosomal integrity Neutral Red,
"Silicon dioxide, Synthetic Amorphous, thermal",Nanomaterial,,,,,nanoreg_mined,,,86.2945090868752,4.064016837530878,Lysosomal integrity Neutral Red,
"Silicon dioxide, Synthetic Amorphous, thermal",Nanomaterial,,,,,nanoreg_mined,,256.0,256.0,3.5917600346881504,Lysosomal integrity Neutral Red,
NM-204 Synthetic Amorphous Silica PR-A-05,Silicon Dioxide,,,,,nanoreg_mined,,,26.64929573699606,4.574314263619692,EC_FISHTOX_SECTION,
NM-204 Synthetic Amorphous Silica PR-A-05,Silicon Dioxide,,,,,nanoreg_mined,,,16.83098337798571,4.77389050891091,EC_FISHTOX_SECTION,
NM-204 Synthetic Amorphous Silica PR-A-05,Silicon Dioxide,,,,,nanoreg_mined,,42.19509530938178,42.19509530938178,4.374738027802892,EC_FISHTOX_SECTION,
NM-400 MWCNT 13.6 nm,Multi-Walled Carbon Nanotube,13.6,,,,nanoreg_mined,,,187.28899394451733,3.7274877432313063,Lysosomal integrity Neutral Red,
NM-400 MWCNT 13.6 nm,Multi-Walled Carbon Nanotube,13.6,,,,nanoreg_mined,,,5.0991482180190735,5.292502364119551,Lysosomal integrity Neutral Red,
NM-400 MWCNT 13.6 nm,Multi-Walled Carbon Nanotube,13.6,,,,nanoreg_mined,,256.0,256.0,3.5917600346881504,Lysosomal integrity Neutral Red,
NM-401 MWCNT 64.2 nm,Multi-Walled Carbon Nanotube,64.2,,,,nanoreg_mined,,,256.0,3.5917600346881504,Lysosomal integrity Neutral Red,
NM-401 MWCNT 64.2 nm,Multi-Walled Carbon Nanotube,64.2,,,,nanoreg_mined,,256.0,256.0,3.5917600346881504,Lysosomal integrity Neutral Red,
NM-402 MWCNT 12.7 nm,Multi-Walled Carbon Nanotube,12.7,,,,nanoreg_mined,,,256.0,3.5917600346881504,Lysosomal integrity Neutral Red,
NM-402 MWCNT 12.7 nm,Multi-Walled Carbon Nanotube,12.7,,,,nanoreg_mined,,256.0,256.0,3.5917600346881504,Lysosomal integrity Neutral Red,
NM-403 MWCNT 12 nm,Multi-Walled Carbon Nanotube,12.0,,,,nanoreg_mined,,,256.0,3.5917600346881504,Lysosomal integrity Neutral Red,
NM-403 MWCNT 12 nm,Multi-Walled Carbon Nanotube,12.0,,,,nanoreg_mined,,,244.10352361475714,3.6124259515316006,Lysosomal integrity Neutral Red,
NM-403 MWCNT 12 nm,Multi-Walled Carbon Nanotube,12.0,,,,nanoreg_mined,,256.0,256.0,3.5917600346881504,Lysosomal integrity Neutral Red,
"JRCNM10200a Titanium dioxide, anatase",Titanium Dioxide,,,,,nanoreg_mined,,,64.0,4.1938200260161125,EC_FISHTOX_SECTION,
"JRCNM10200a Titanium dioxide, anatase",Titanium Dioxide,,,,,nanoreg_mined,,64.0,64.0,4.1938200260161125,EC_FISHTOX_SECTION,
NM-101 TiO2 6 nm,Titanium Dioxide,6.0,,,,nanoreg_mined,,,256.0,3.5917600346881504,EC_FISHTOX_SECTION,
NM-101 TiO2 6 nm,Titanium Dioxide,6.0,,,,nanoreg_mined,,256.0,256.0,3.5917600346881504,EC_FISHTOX_SECTION,
Unknown Nanomaterial,Nanomaterial,,,,,nanoreg_mined,,,128.0,3.8927900303521317,EC_FISHTOX_SECTION,
Unknown Nanomaterial,Nanomaterial,,,,,nanoreg_mined,,128.0,128.0,3.8927900303521317,EC_FISHTOX_SECTION,
Unknown Nanomaterial,Nanomaterial,,,,,nanoreg_mined,,,256.0,3.5917600346881504,Plasma membrane integrity CFDA-AM,
Unknown Nanomaterial,Nanomaterial,,,,,nanoreg_mined,,256.0,256.0,3.5917600346881504,Plasma membrane integrity CFDA-AM,
"NM-110 Zinc Oxide, uncoated",Zinc Oxide,,,,,nanoreg_mined,,,14.943221315705108,4.825555771407305,EC_FISHTOX_SECTION,
