name,material_type,core_size_nm,zeta_potential_mv,surface_area_m2g,coating,source_type,doi,drs_uri,sample_id,study_name,file_type
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/370c3558-a304-500c-91f4-2f11b5d5a0f2,Not Applicable,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/563edac5-106f-5ae9-962d-c19b4ecdfdfe,96075777,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/7a9a4ca7-843e-553d-8290-5d08c6ed65e6,11337757,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/8d9275b4-f05d-5304-b54c-5b37828b2684,10780745,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/6ee3c749-51f0-5512-aa34-bb1b1387ceab,11337775,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/f99f7e7b-e66d-55c5-b769-82977ca9ce0e,11337761,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/d9d91f2b-d9f7-59fa-b805-af0f6ee43366,15138821,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/9aa9d980-d463-5902-b056-a68c22d41aed,13041716,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/a0419d57-7ce4-5f62-b168-bb468a447781,11337756,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/24fc84e2-7b84-5ef5-819b-b31b49b2aa03,96075779,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/d73122cc-f79e-5cc1-aac3-fe65b6e53ede,11337777,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/2ad7b68d-3a92-5c90-b450-1fab01ddebd0,49905668,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/86eb9994-3aff-517e-8092-3a599910c1c9,9142286,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/4337ed67-e58f-55eb-aa3b-211deaeeeef1,11337766,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/a00a3f3a-4247-5530-8995-316427125e09,47349771,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/e2002c62-82b1-5c8e-877e-936ac1d7624d,82083845,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/6ebd54a1-5ecf-5437-8c7c-f278c03c6463,81330180,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/94506450-2245-518a-9d35-bbad439b769c,88932368,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/f97bd0e7-c0ef-5e19-9436-b3fb7f19838c,16285698,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/3d28fed7-cecf-5c62-97ad-c3ee6617bbb6,70877189,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/24ef94b5-128b-5cf8-a18f-05c41f801a09,6979621,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/747bc44e-f64c-5bb3-96c1-3cedc15499aa,65765402,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/c1bbf47d-c033-512e-8e08-3c2f77f76c9d,11337762,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/f9384ebb-5514-5120-a261-0f8e1b181a0b,96075777,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/80ee66ed-b199-5f82-81c8-b119731dc008,27688962,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/746f3f59-6381-5da7-a875-ee766d99b966,11337787,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/1a2f96b5-fe6a-506d-9096-2c62bcc9b5c7,26476549,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/309b91ee-5716-5c62-90f0-79e1aabdacd1,16285696,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/e7e74083-9cfd-5638-ab67-a38ea856e531,13041711,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/cea069e9-360e-5bb2-b12b-12aa9bd5589b,49053702,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/b9f7c2ab-19a1-5a7a-9a42-53f73b4ba2f0,43745282,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/1a2c288b-2a39-5cc7-b537-86ad7e839e82,9994269,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/2b065fdb-5518-5df1-9048-c92273df6538,26476554,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/ed186620-a0f1-5bec-b88c-b2a0f4f9163b,9142273,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/307b93b6-c9c1-5a2c-bc50-1fa89340ba99,64618497,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/6ec7467f-3a44-50d4-93a6-475c16319ff8,11337756,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/117b3d04-d648-5cc0-b648-a91144f47522,11337753,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/1a34d6b0-d092-57ff-8781-e3e790eccd25,29851668,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/36cc9d75-5816-50c3-8f2e-7ab9534fd60f,115900598,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/b54732da-a009-558d-914d-177cb6e87bcd,9142293,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/aba7b60c-0ddd-5b95-8408-9dd389ff04d9,9142288,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/068f750b-713e-5e18-b166-793b09edc380,9142301,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/ed38eee2-4d6d-5f96-9f7e-a1e3008d44e1,5603328,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/5633a7b8-ac1d-54b2-8569-290288c06d56,36601859,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/a68b7124-8576-5337-9a77-d330e961ed06,67305472,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/abdd7b95-0bfb-5792-b3a9-ee7948c79f30,11337789,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/4346d2ac-8cbf-5d95-a7a2-5367cdebb435,11337785,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/f9209d16-8bbf-5242-b0cf-31a53c034390,28835965,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/b2bbe85d-7b32-5c4d-bf35-661a53bdcc10,36601870,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/811b36ac-82ff-5186-8ac6-08b1232b5a93,9142286,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/00322678-eccf-555b-9c4a-928b6fddb4d4,11337763,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/bec73a01-2323-5c53-b8c5-fed1a52f05a0,9142281,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/e7e6fe0b-c388-5b30-bb8a-4476dd479486,9142300,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/5ca4fb72-fd84-5cc3-8508-11c531eebdc8,29851672,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/c431862e-f2ab-552b-8531-0457e327bdd9,11337752,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/f9377984-2f01-56b7-bf6c-a383864792ad,96075785,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/d147ab57-280a-550c-a14c-66a0eb8c15c1,9994261,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/ed198e16-9304-51c4-8f43-391e1e14d5fc,63864834,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/26487bb6-f806-5ab3-ba23-01b2c4c62db2,9142282,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/440be804-b5a3-5571-bead-bacd01721d1c,26476554,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/1b28c8d5-6a12-5db9-8475-ddcee5eac3ee,11337769,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/9b29e196-0d08-5d61-9bfd-5d180418fef5,56623113,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/ede7d90a-d810-5032-a290-9252485f2974,115900551,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/ede67c76-96b6-5d74-8a20-9d98de709d32,9142275,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/6f69ea29-26e1-5970-a196-d3d518b3e656,67305481,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/8155df8b-42b9-539c-9525-dfa63c6df04f,79462402,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/264063fe-6edf-571e-80eb-6cc9bc7518f9,9142301,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/bc635391-c6cf-5194-9144-654015c0d721,11337762,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/62cd5853-8845-582b-ac02-308fa2c544ce,11337782,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/00db1c92-8056-525e-81d9-95b9750635eb,28835849,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/fbe3ae35-48e1-5f61-9868-390230f4af2a,57114634,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/4405d58f-defc-52d8-b338-6ca35bd856f5,26476546,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/072033d9-fec4-5891-8fd8-48b23926c026,13041736,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/9b27f04f-0c76-5a2d-889c-90edf8965434,11337762,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/b7b1f2f4-7e38-56fe-8020-22639f134d66,88932354,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/9520ff47-e30b-5195-a345-9b43668b4e58,101318662,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/e554590f-79c0-5aee-9565-f0ba999cdaa8,9142292,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/4a0849dd-7806-532e-858a-5b8af0b1498e,15368193,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/2b9e7257-f005-5e21-9190-ba2fc08fb499,47349766,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/b586dc70-b6df-59f2-b3d0-eb9233156b31,115900508,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/6f61750b-ab75-55e7-8ce1-b6c2bb43c142,43745281,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/95208b25-ac72-5013-bfb7-885015b53b4d,54820870,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/c45cc0ba-a47e-53d3-8306-fe3544849d0a,11337764,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/2631f908-1897-504f-8551-23401ebb4cc5,9142306,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/d174f110-fb2a-5fa5-8cc1-a2349526b8f5,9142286,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/628cf71a-af7e-5c7f-8df3-08b7e9331b9e,11337760,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/370c39a1-7aa2-5a1f-9618-1b8a294ed78d,53346305,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/94b94b0c-3074-5783-bdda-e9ea9417b280,115900512,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/94e79494-015e-57a5-b40f-be1b80a53f0d,115900503,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/c1cf257d-66c6-5d21-a8de-324551a2916b,9142310,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/fa07c124-f533-5886-b3b3-3c119725688c,11337762,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/30c21a97-f6f0-5d66-904b-0fd8f13c669c,33161222,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/8df1c70f-da4b-57a6-a50e-45a81263ad6e,11337762,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/2592453a-b88f-5127-b4ba-ada42dfaeca1,96075784,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/7b0137e6-ea55-5294-b809-50975f3ecf07,39124996,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/abfa3cb7-3cb6-507e-ab0d-6cea7a1298f1,26476555,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/94a23de5-5dc3-5b55-87b5-9f42486166ab,29851651,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/a07a527a-d974-5315-87f7-fc65f38e9614,10780741,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/6f0fa307-5012-52e6-95d4-03a1bcc42ba2,115900443,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/bc253720-d2dd-532d-8485-b4766d6e31fc,28835856,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/afbd7aab-52d1-58ba-8839-b86afd73fe65,11337778,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/f8028285-81f5-514c-9f00-7944b36e69b2,9142303,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/0b259597-5857-5f73-b2ac-04adfaa979a6,115900447,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/c655fcbd-cf43-5839-8889-1c89699ee76d,6979585,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/6e88784c-af45-53cb-a4a9-4b13bc8a32ac,10354694,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/2458a238-d81f-5961-b9c4-7fe3f0536f94,9142285,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/b73187e7-7a7e-5781-940c-111683c546f2,11337775,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/369003dc-ade1-5c44-8bb0-80b39c313e23,9142285,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/197ee08f-d330-5e5a-9d26-c96dc360c34e,13631488,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/7a39fd11-b361-58ff-a433-74c127f5eecf,9142304,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/80bc4120-8405-5d10-bd2f-d13c712b9b8d,28835872,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/e7b36371-ee24-54a2-a5aa-db2907b4d36a,115900498,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/867109e4-097d-5195-a9cc-1968875f241c,11337778,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/244d40ff-9eb4-55bd-9e54-549320934b7e,51445770,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/f7e12ec7-7b9d-56ff-b6ba-ae8f0f0376b1,6979614,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/19a140e3-75c5-5a89-bb27-e33f49b5fdb5,92471310,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/4f2430a6-a73e-53e0-9ea2-c3a485cfdef5,15368246,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/d6cb11a8-d822-57a9-a396-7baf9d667ec7,9142319,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/9a65785b-00e8-5f4b-9b0f-fb586f55eb73,15368257,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/ab59e073-1f35-5050-b05a-de7730f8794e,42008576,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/42d07a91-f5d9-5178-b898-793dc7eff395,48431112,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/7a335079-cbe5-5ede-a537-f82b8d45b84f,9142279,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/c19c0f4b-374b-5d31-a901-b0f6d70537f3,90243072,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/49050783-6726-5b8e-9106-764dcf92c3a4,9142281,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/93f528fd-067c-5b2f-b837-7b72b6961ad7,28835913,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/e4ae94ff-d73c-5bf9-a7bd-cfab2bf61c80,28835853,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/11248ef3-fa73-558b-9e89-d9a49df88dde,7471105,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/80aabf6f-ce86-534f-a1f7-8a942112ac7d,79462403,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/f7cdf475-0ce2-59d3-9ff1-f3823f87a40c,115900454,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/244c28b8-cb2e-5700-841d-f4ecb4c400fe,77365248,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/368a9ac5-d797-5d49-8bdc-4292a5191bbb,11337769,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/491d8c97-bcfa-54ee-930b-c582bb4f05f2,115900561,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/2a58831c-718d-55b7-924e-3b1e2f81157a,28835982,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/29f067cd-9e72-5024-8e81-bead70335619,9142288,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/29f00fbf-5a46-5a66-a3df-08ad515be532,28836001,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/24e46aae-4906-5ca5-9e72-a5eda767ecde,96075801,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/1a296060-ef63-5096-8b08-e2409d5e8d73,62652419,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/d7187a60-5645-56b8-8e29-b148c0c31167,12451845,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/0017b422-e37a-58d0-b132-745418e2d57a,9142306,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/8d77665d-8d4c-570c-af1d-d84fa43e4cfa,49053700,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/a66c0212-279e-5f08-9ec1-feaf8c91c3ad,115900549,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/1a208d57-1f8d-5bff-b07d-8faa6ade3c24,26476561,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/7a8588dc-ba3b-51df-9edc-76e317b4f32f,11337754,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/562cf000-62e1-59ef-b11a-3e71487be9fa,9142279,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/9a9d5404-600f-54ac-81eb-f67b38061ead,11337779,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/be9cdb5b-711b-5cfc-b488-f8a5d5a24c85,115900534,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/9ffafdb1-bf08-53d9-8a06-12458589d020,63864834,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/e4d04851-be2f-5b4f-8c97-0df7a81e0804,13041736,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/431a4be4-913b-5259-bf31-b46fcd63da00,115900525,caNanoLab Data,CSV
